ICES division,ICES_division_Area_km2,statistic_rectangle,statistic_subrectangle,Area_stat_rect_m2,Area_stat_subrect_m2
27.7.d,33331.7614643,30F0,30F03,2680999873,437695559.1
27.7.d,33331.7614643,30F0,30F06,2680999873,437695560.4
27.7.d,33331.7614643,30F0,30F09,2680999873,437695559
27.7.d,33331.7614643,30F0,30F02,2680999873,249482439.3
27.7.d,33331.7614643,30F0,30F05,2680999873,425127014.1
27.7.d,33331.7614643,30F0,30F08,2680999873,436161316.7
27.7.d,33331.7614643,30F0,30F04,2680999873,30041671.22
27.7.d,33331.7614643,30F0,30F07,2680999873,232122435.7
27.7.d,33331.7614643,30F0,31F09,2680999873,0.005
27.7.d,33331.7614643,31F0,31F09,21531.333,21531.333
27.7.d,33331.7614643,28F1,28F07,104173570.7,0.106
27.7.d,33331.7614643,28F1,29F09,104173570.7,0
27.7.d,33331.7614643,28F1,28F11,104173570.7,104173570.4
27.7.d,33331.7614643,28F1,29F13,104173570.7,0.201
27.7.d,33331.7614643,29F1,29F09,1999416757,0.213
27.7.d,33331.7614643,29F1,29F13,1999416757,426855146.8
27.7.d,33331.7614643,29F1,29F16,1999416757,93165811.46
27.7.d,33331.7614643,29F1,29F08,1999416757,0.212
27.7.d,33331.7614643,29F1,29F07,1999416757,0.211
27.7.d,33331.7614643,29F1,30F09,1999416757,0
27.7.d,33331.7614643,29F1,29F12,1999416757,440752512.8
27.7.d,33331.7614643,29F1,29F15,1999416757,288977454.6
27.7.d,33331.7614643,29F1,29F11,1999416757,439225961.5
27.7.d,33331.7614643,29F1,29F14,1999416757,309647191.5
27.7.d,33331.7614643,29F1,30F13,1999416757,0.307
27.7.d,33331.7614643,29F1,30F16,1999416757,0.224
27.7.d,33331.7614643,30F1,30F09,2469528689,0.21
27.7.d,33331.7614643,30F1,30F08,2469528689,0.21
27.7.d,33331.7614643,30F1,30F07,2469528689,0.209
27.7.d,33331.7614643,30F1,31F09,2469528689,0
27.7.d,33331.7614643,30F1,30F13,2469528689,437695559.2
27.7.d,33331.7614643,30F1,30F16,2469528689,324608502.3
27.7.d,33331.7614643,30F1,30F12,2469528689,436161316.9
27.7.d,33331.7614643,30F1,30F15,2469528689,331425020.6
27.7.d,33331.7614643,30F1,30F11,2469528689,434623242.2
27.7.d,33331.7614643,30F1,30F14,2469528689,405798218.8
27.7.d,33331.7614643,30F1,30F17,2469528689,95927851.25
27.7.d,33331.7614643,30F1,31F13,2469528689,0.071
27.7.d,33331.7614643,30F1,31F16,2469528689,0.071
27.7.d,33331.7614643,30F1,31F19,2469528689,0.066
27.7.d,33331.7614643,31F1,31F09,4596518.699,0
27.7.d,33331.7614643,31F1,31F13,4596518.699,202902.954
27.7.d,33331.7614643,31F1,31F16,4596518.699,202908.468
27.7.d,33331.7614643,31F1,31F19,4596518.699,109429.198
27.7.d,33331.7614643,30F2,30F17,91425.681,0.005
27.7.d,33331.7614643,30F2,31F19,91425.681,0
27.7.d,33331.7614643,30F2,30F21,91425.681,91425.672
27.7.d,33331.7614643,30F2,31F23,91425.681,0.004
27.7.d,33331.7614643,31F2,31F19,4.462,0
27.7.d,33331.7614643,31F2,31F23,4.462,4.462
27.7.a,50369.4811612,34E1,34E13,2177847.944,849044.486
27.7.a,50369.4811612,34E1,34E16,2177847.944,334009.105
27.7.a,50369.4811612,34E1,34E12,2177847.944,994794.665
27.7.a,50369.4811612,33E2,33E23,597816965.2,2465689.209
27.7.a,50369.4811612,33E2,33E26,597816965.2,226090742.8
27.7.a,50369.4811612,33E2,33E29,597816965.2,357723032.1
27.7.a,50369.4811612,33E2,33E33,597816965.2,0.132
27.7.a,50369.4811612,33E2,33E28,597816965.2,11537853.82
27.7.a,50369.4811612,33E2,33E32,597816965.2,0.027
27.7.a,50369.4811612,33E3,33E33,2316158066,413894396.2
27.7.a,50369.4811612,33E3,33E36,2316158066,421911078.8
27.7.a,50369.4811612,33E3,33E39,2316158066,423947395.1
27.7.a,50369.4811612,33E3,33E43,2316158066,0.969
27.7.a,50369.4811612,33E3,33E32,2316158066,99547945.83
27.7.a,50369.4811612,33E3,33E35,2316158066,99986190.88
27.7.a,50369.4811612,33E3,33E38,2316158066,419759073.7
27.7.a,50369.4811612,33E3,33E31,2316158066,1942520.374
27.7.a,50369.4811612,33E3,33E34,2316158066,37543603.06
27.7.a,50369.4811612,33E3,33E37,2316158066,397626271.9
27.7.a,50369.4811612,33E3,34E39,2316158066,0.664
27.7.a,50369.4811612,33E3,33E42,2316158066,0.965
27.7.a,50369.4811612,33E3,33E41,2316158066,0.962
27.7.a,50369.4811612,33E3,34E43,2316158066,0
27.7.a,50369.4811612,34E3,34E39,518434605.6,272887823.5
27.7.a,50369.4811612,34E3,34E38,518434605.6,192970399.9
27.7.a,50369.4811612,34E3,34E37,518434605.6,52576379.16
27.7.a,50369.4811612,34E3,35E39,518434605.6,0.09
27.7.a,50369.4811612,34E3,34E43,518434605.6,0.958
27.7.a,50369.4811612,34E3,34E42,518434605.6,0.955
27.7.a,50369.4811612,34E3,34E41,518434605.6,0.913
27.7.a,50369.4811612,34E3,35E43,518434605.6,0
27.7.a,50369.4811612,35E3,35E39,369159885.6,58250073.89
27.7.a,50369.4811612,35E3,35E38,369159885.6,149251788.1
27.7.a,50369.4811612,35E3,35E37,369159885.6,161658020.7
27.7.a,50369.4811612,35E3,36E39,369159885.6,0.103
27.7.a,50369.4811612,35E3,35E43,369159885.6,0.947
27.7.a,50369.4811612,35E3,35E42,369159885.6,0.944
27.7.a,50369.4811612,35E3,35E41,369159885.6,0.919
27.7.a,50369.4811612,35E3,36E43,369159885.6,0
27.7.a,50369.4811612,36E3,36E39,867150917.9,176334852.9
27.7.a,50369.4811612,36E3,36E38,867150917.9,302231253.4
27.7.a,50369.4811612,36E3,36E34,867150917.9,24768450.54
27.7.a,50369.4811612,36E3,36E37,867150917.9,363816204.6
27.7.a,50369.4811612,36E3,37E36,867150917.9,0.002
27.7.a,50369.4811612,36E3,37E39,867150917.9,0.112
27.7.a,50369.4811612,36E3,36E43,867150917.9,0.936
27.7.a,50369.4811612,36E3,36E42,867150917.9,0.933
27.7.a,50369.4811612,36E3,36E41,867150917.9,0.929
27.7.a,50369.4811612,36E3,37E43,867150917.9,0
27.7.a,50369.4811612,37E3,37E36,75769561.2,2663995.961
27.7.a,50369.4811612,37E3,37E39,75769561.2,73105718.45
27.7.a,50369.4811612,37E3,37E43,75769561.2,0.301
27.7.a,50369.4811612,33E4,33E43,3787822190,423947486.1
27.7.a,50369.4811612,33E4,33E46,3787822190,423947410.9
27.7.a,50369.4811612,33E4,33E49,3787822190,406819406.2
27.7.a,50369.4811612,33E4,33E53,3787822190,0.544
27.7.a,50369.4811612,33E4,33E42,3787822190,422182338.1
27.7.a,50369.4811612,33E4,33E45,3787822190,422182337.9
27.7.a,50369.4811612,33E4,33E48,3787822190,422182337.9
27.7.a,50369.4811612,33E4,33E41,3787822190,420610373.3
27.7.a,50369.4811612,33E4,33E44,3787822190,420610373.1
27.7.a,50369.4811612,33E4,33E47,3787822190,420610373.1
27.7.a,50369.4811612,33E4,34E43,3787822190,0.891
27.7.a,50369.4811612,33E4,34E46,3787822190,0.891
27.7.a,50369.4811612,33E4,34E49,3787822190,0.891
27.7.a,50369.4811612,33E4,33E52,3787822190,0.636
27.7.a,50369.4811612,33E4,33E51,3787822190,0.633
27.7.a,50369.4811612,33E4,34E53,3787822190,0
27.7.a,50369.4811612,34E4,34E43,3756918275,419034703.4
27.7.a,50369.4811612,34E4,34E46,3756918275,419034703.2
27.7.a,50369.4811612,34E4,34E49,3756918275,419034703.2
27.7.a,50369.4811612,34E4,34E42,3756918275,417455345.9
27.7.a,50369.4811612,34E4,34E45,3756918275,417455345.8
27.7.a,50369.4811612,34E4,34E48,3756918275,417455345.8
27.7.a,50369.4811612,34E4,34E41,3756918275,415779796.7
27.7.a,50369.4811612,34E4,34E44,3756918275,415872310.6
27.7.a,50369.4811612,34E4,34E47,3756918275,415872310.6
27.7.a,50369.4811612,34E4,35E43,3756918275,0.609
27.7.a,50369.4811612,34E4,35E46,3756918275,0.609
27.7.a,50369.4811612,34E4,35E49,3756918275,0.609
27.7.a,50369.4811612,34E4,34E53,3756918275,0.631
27.7.a,50369.4811612,34E4,34E52,3756918275,0.629
27.7.a,50369.4811612,34E4,34E51,3756918275,0.626
27.7.a,50369.4811612,34E4,35E53,3756918275,0
27.7.a,50369.4811612,35E4,35E43,3714037036,414285609.8
27.7.a,50369.4811612,35E4,35E46,3714037036,414285609.6
27.7.a,50369.4811612,35E4,35E49,3714037036,414285609.6
27.7.a,50369.4811612,35E4,35E42,3714037036,412695259.5
27.7.a,50369.4811612,35E4,35E45,3714037036,412695259.3
27.7.a,50369.4811612,35E4,35E48,3714037036,412695259.3
27.7.a,50369.4811612,35E4,35E41,3714037036,410969420.3
27.7.a,50369.4811612,35E4,35E44,3714037036,411101271.1
27.7.a,50369.4811612,35E4,35E47,3714037036,411101271.1
27.7.a,50369.4811612,35E4,36E43,3714037036,0.237
27.7.a,50369.4811612,35E4,36E46,3714037036,0.237
27.7.a,50369.4811612,35E4,36E49,3714037036,0.237
27.7.a,50369.4811612,35E4,35E53,3714037036,0.624
27.7.a,50369.4811612,35E4,35E52,3714037036,0.622
27.7.a,50369.4811612,35E4,35E51,3714037036,0.619
27.7.a,50369.4811612,35E4,36E53,3714037036,0
27.7.a,50369.4811612,36E4,36E43,3671032347,409503655.4
27.7.a,50369.4811612,36E4,36E46,3671032347,409503655.2
27.7.a,50369.4811612,36E4,36E49,3671032347,409503655.2
27.7.a,50369.4811612,36E4,36E42,3671032347,407902428.6
27.7.a,50369.4811612,36E4,36E45,3671032347,407902428.4
27.7.a,50369.4811612,36E4,36E48,3671032347,407902428.4
27.7.a,50369.4811612,36E4,36E41,3671032347,406297602.4
27.7.a,50369.4811612,36E4,36E44,3671032347,406297602.2
27.7.a,50369.4811612,36E4,36E47,3671032347,406297602.2
27.7.a,50369.4811612,36E4,37E43,3671032347,0.243
27.7.a,50369.4811612,36E4,37E46,3671032347,0.243
27.7.a,50369.4811612,36E4,37E49,3671032347,0.243
27.7.a,50369.4811612,36E4,36E53,3671032347,0.617
27.7.a,50369.4811612,36E4,36E52,3671032347,0.614
27.7.a,50369.4811612,36E4,36E51,3671032347,0.612
27.7.a,50369.4811612,36E4,37E53,3671032347,0
27.7.a,50369.4811612,37E4,37E43,2639040275,331431784.1
27.7.a,50369.4811612,37E4,37E46,2639040275,404689190.1
27.7.a,50369.4811612,37E4,37E49,2639040275,404689190.1
27.7.a,50369.4811612,37E4,37E53,2639040275,0.61
27.7.a,50369.4811612,37E4,37E42,2639040275,121715548
27.7.a,50369.4811612,37E4,37E45,2639040275,335842355.2
27.7.a,50369.4811612,37E4,37E48,2639040275,403077204.6
27.7.a,50369.4811612,37E4,37E41,2639040275,1131752.304
27.7.a,50369.4811612,37E4,37E44,2639040275,239198266.5
27.7.a,50369.4811612,37E4,37E47,2639040275,401461659
27.7.a,50369.4811612,37E4,38E43,2639040275,0.015
27.7.a,50369.4811612,37E4,38E46,2639040275,0.383
27.7.a,50369.4811612,37E4,38E49,2639040275,0.559
27.7.a,50369.4811612,37E4,37E52,2639040275,0.607
27.7.a,50369.4811612,37E4,37E51,2639040275,0.605
27.7.a,50369.4811612,37E4,38E53,2639040275,0
27.7.a,50369.4811612,38E4,38E43,2390849392,33414652.95
27.7.a,50369.4811612,38E4,38E46,2390849392,244252214.8
27.7.a,50369.4811612,38E4,38E49,2390849392,399842568
27.7.a,50369.4811612,38E4,38E42,2390849392,109196007
27.7.a,50369.4811612,38E4,38E45,2390849392,390543363.9
27.7.a,50369.4811612,38E4,38E48,2390849392,374669069.5
27.7.a,50369.4811612,38E4,38E41,2390849392,243713326.8
27.7.a,50369.4811612,38E4,38E44,2390849392,396593798.8
27.7.a,50369.4811612,38E4,38E47,2390849392,196632536
27.7.a,50369.4811612,38E4,38E53,2390849392,0.602
27.7.a,50369.4811612,38E4,38E52,2390849392,0.334
27.7.a,50369.4811612,39E4,38E41,2647040.643,156890.322
27.7.a,50369.4811612,39E4,38E44,2647040.643,177928.392
27.7.a,50369.4811612,39E4,38E47,2647040.643,19841.3
27.7.a,50369.4811612,32E5,32E52,1256607.725,1139887.293
27.7.a,50369.4811612,32E5,32E51,1256607.725,116720.433
27.7.a,50369.4811612,33E5,32E51,2404430638,0.027
27.7.a,50369.4811612,33E5,33E53,2404430638,288080280.1
27.7.a,50369.4811612,33E5,33E56,2404430638,38929100.29
27.7.a,50369.4811612,33E5,33E52,2404430638,422182338.4
27.7.a,50369.4811612,33E5,33E55,2404430638,392961594.7
27.7.a,50369.4811612,33E5,33E58,2404430638,109878342.1
27.7.a,50369.4811612,33E5,33E51,2404430638,420610373.6
27.7.a,50369.4811612,33E5,33E54,2404430638,420610373.1
27.7.a,50369.4811612,33E5,33E57,2404430638,307179520.2
27.7.a,50369.4811612,33E5,34E53,2404430638,0.891
27.7.a,50369.4811612,33E5,34E56,2404430638,0.891
27.7.a,50369.4811612,33E5,34E59,2404430638,0.747
27.7.a,50369.4811612,34E5,34E53,2903864918,419034703.7
27.7.a,50369.4811612,34E5,34E56,2903864918,419034703.2
27.7.a,50369.4811612,34E5,34E59,2903864918,308946080.3
27.7.a,50369.4811612,34E5,34E52,2903864918,390682576.9
27.7.a,50369.4811612,34E5,34E55,2903864918,380673679.3
27.7.a,50369.4811612,34E5,34E58,2903864918,302124847.7
27.7.a,50369.4811612,34E5,34E51,2903864918,401665300.3
27.7.a,50369.4811612,34E5,34E54,2903864918,158943615.9
27.7.a,50369.4811612,34E5,34E57,2903864918,125953415.2
27.7.a,50369.4811612,34E5,35E53,2903864918,0.609
27.7.a,50369.4811612,34E5,35E56,2903864918,0.474
27.7.a,50369.4811612,34E5,34E63,2903864918,0.033
27.7.a,50369.4811612,34E5,34E62,2903864918,0.025
27.7.a,50369.4811612,35E5,35E53,2482541232,414285610.1
27.7.a,50369.4811612,35E5,35E56,2482541232,377816950.1
27.7.a,50369.4811612,35E5,35E59,2482541232,12415232.76
27.7.a,50369.4811612,35E5,35E52,2482541232,406514672.2
27.7.a,50369.4811612,35E5,35E55,2482541232,132594531.8
27.7.a,50369.4811612,35E5,35E58,2482541232,92409733.37
27.7.a,50369.4811612,35E5,35E51,2482541232,411101271.6
27.7.a,50369.4811612,35E5,35E54,2482541232,265097121.1
27.7.a,50369.4811612,35E5,35E57,2482541232,366534424.7
27.7.a,50369.4811612,35E5,36E53,2482541232,0.237
27.7.a,50369.4811612,35E5,36E56,2482541232,0.237
27.7.a,50369.4811612,35E5,36E59,2482541232,0.237
27.7.a,50369.4811612,35E5,35E62,2482541232,0.144
27.7.a,50369.4811612,35E5,35E61,2482541232,0.298
27.7.a,50369.4811612,35E5,36E63,2482541232,0
27.7.a,50369.4811612,36E5,36E53,3671032347,409503655.7
27.7.a,50369.4811612,36E5,36E56,3671032347,409503655.2
27.7.a,50369.4811612,36E5,36E59,3671032347,409503655.2
27.7.a,50369.4811612,36E5,36E52,3671032347,407902428.9
27.7.a,50369.4811612,36E5,36E55,3671032347,407902428.4
27.7.a,50369.4811612,36E5,36E58,3671032347,407902428.4
27.7.a,50369.4811612,36E5,36E51,3671032347,406297602.7
27.7.a,50369.4811612,36E5,36E54,3671032347,406297602.2
27.7.a,50369.4811612,36E5,36E57,3671032347,406297602.2
27.7.a,50369.4811612,36E5,37E53,3671032347,0.243
27.7.a,50369.4811612,36E5,37E56,3671032347,0.243
27.7.a,50369.4811612,36E5,37E59,3671032347,0.243
27.7.a,50369.4811612,36E5,36E63,3671032347,0.297
27.7.a,50369.4811612,36E5,36E62,3671032347,0.296
27.7.a,50369.4811612,36E5,36E61,3671032347,0.295
27.7.a,50369.4811612,36E5,37E63,3671032347,0
27.7.a,50369.4811612,37E5,37E53,3047266109,340602626.1
27.7.a,50369.4811612,37E5,37E56,3047266109,309568442.3
27.7.a,50369.4811612,37E5,37E59,3047266109,404689190.1
27.7.a,50369.4811612,37E5,37E63,3047266109,0.293
27.7.a,50369.4811612,37E5,37E52,3047266109,378539474.3
27.7.a,50369.4811612,37E5,37E55,3047266109,89411365.58
27.7.a,50369.4811612,37E5,37E58,3047266109,399952449.9
27.7.a,50369.4811612,37E5,37E51,3047266109,401461659.5
27.7.a,50369.4811612,37E5,37E54,3047266109,321659070.2
27.7.a,50369.4811612,37E5,37E57,3047266109,401461659
27.7.a,50369.4811612,37E5,38E53,3047266109,0.559
27.7.a,50369.4811612,37E5,38E56,3047266109,0.559
27.7.a,50369.4811612,37E5,38E59,3047266109,0.559
27.7.a,50369.4811612,37E5,37E62,3047266109,0.292
27.7.a,50369.4811612,37E5,37E61,3047266109,0.291
27.7.a,50369.4811612,37E5,38E63,3047266109,0
27.7.a,50369.4811612,38E5,38E53,2040320442,386571117.2
27.7.a,50369.4811612,38E5,38E56,2040320442,399842568
27.7.a,50369.4811612,38E5,38E59,2040320442,399842568
27.7.a,50369.4811612,38E5,38E52,2040320442,312914429.1
27.7.a,50369.4811612,38E5,38E55,2040320442,161791751.6
27.7.a,50369.4811612,38E5,38E58,2040320442,326355750.6
27.7.a,50369.4811612,38E5,38E51,2040320442,18514546.67
27.7.a,50369.4811612,38E5,38E54,2040320442,27628508.62
27.7.a,50369.4811612,38E5,38E57,2040320442,11277056.79
27.7.a,50369.4811612,38E5,38E63,2040320442,0.29
27.7.a,50369.4811612,38E5,38E62,2040320442,0.181
27.7.a,50369.4811612,34E6,34E63,6635909.184,4262100.079
27.7.a,50369.4811612,34E6,34E62,6635909.184,2373809.106
27.7.a,50369.4811612,35E6,35E62,1292112309,96480814.61
27.7.a,50369.4811612,35E6,35E65,1292112309,43954534.42
27.7.a,50369.4811612,35E6,35E68,1292112309,61784922.03
27.7.a,50369.4811612,35E6,35E61,1292112309,408846207.4
27.7.a,50369.4811612,35E6,35E64,1292112309,400687471.7
27.7.a,50369.4811612,35E6,35E67,1292112309,276566086.1
27.7.a,50369.4811612,35E6,36E63,1292112309,0.237
27.7.a,50369.4811612,35E6,36E66,1292112309,0.237
27.7.a,50369.4811612,35E6,36E69,1292112309,0.194
27.7.a,50369.4811612,36E6,36E63,3522752264,409503656
27.7.a,50369.4811612,36E6,36E66,3522752264,409503655.2
27.7.a,50369.4811612,36E6,36E69,3522752264,329257629.5
27.7.a,50369.4811612,36E6,36E62,3522752264,407902429.2
27.7.a,50369.4811612,36E6,36E65,3522752264,407902428.4
27.7.a,50369.4811612,36E6,36E68,3522752264,372062919.2
27.7.a,50369.4811612,36E6,36E61,3522752264,406297603
27.7.a,50369.4811612,36E6,36E64,3522752264,406297602.2
27.7.a,50369.4811612,36E6,36E67,3522752264,373318934.9
27.7.a,50369.4811612,36E6,37E63,3522752264,0.243
27.7.a,50369.4811612,36E6,37E66,3522752264,0.243
27.7.a,50369.4811612,36E6,37E69,3522752264,0.243
27.7.a,50369.4811612,37E6,37E63,2500368816,404689190.9
27.7.a,50369.4811612,37E6,37E66,2500368816,404689190.1
27.7.a,50369.4811612,37E6,37E69,2500368816,312990827.5
27.7.a,50369.4811612,37E6,37E62,2500368816,403077205.4
27.7.a,50369.4811612,37E6,37E65,2500368816,344742787.3
27.7.a,50369.4811612,37E6,37E68,2500368816,51095483.64
27.7.a,50369.4811612,37E6,37E61,2500368816,401461659.8
27.7.a,50369.4811612,37E6,37E64,2500368816,182046825.2
27.7.a,50369.4811612,37E6,38E63,2500368816,0.559
27.7.a,50369.4811612,37E6,38E66,2500368816,0.066
27.7.a,50369.4811612,38E6,38E63,1449555894,399842568.8
27.7.a,50369.4811612,38E6,38E66,1449555894,92940047.44
27.7.a,50369.4811612,38E6,38E62,1449555894,347376492.9
27.7.a,50369.4811612,38E6,38E65,1449555894,236079241.6
27.7.a,50369.4811612,38E6,38E61,1449555894,43699453.26
27.7.a,50369.4811612,38E6,38E64,1449555894,247690273.7
27.7.a,50369.4811612,38E6,38E67,1449555894,82001139.18
27.7.a,50369.4811612,39E6,38E64,79923.414,0.098
27.7.a,50369.4811612,39E6,39E66,79923.414,79923.512
27.7.a,50369.4811612,35E7,35E67,68591929.85,0.004
27.7.a,50369.4811612,35E7,35E72,68591929.85,42008936.06
27.7.a,50369.4811612,35E7,35E71,68591929.85,25984170.65
27.7.a,50369.4811612,35E7,35E74,68591929.85,598823.144
27.7.a,50369.4811612,36E7,36E69,82556739.88,0
27.7.a,50369.4811612,36E7,36E68,82556739.88,0.009
27.7.a,50369.4811612,36E7,36E67,82556739.88,0.015
27.7.a,50369.4811612,36E7,37E69,82556739.88,0
27.7.a,50369.4811612,36E7,36E73,82556739.88,38617.31
27.7.a,50369.4811612,36E7,36E72,82556739.88,21919763.62
27.7.a,50369.4811612,36E7,36E71,82556739.88,60598358.94
27.7.a,50369.4811612,36E7,37E73,82556739.88,0.102
27.7.a,50369.4811612,37E7,37E69,192395430.8,0.022
27.7.a,50369.4811612,37E7,37E73,192395430.8,171253245
27.7.a,50369.4811612,37E7,37E68,192395430.8,0.001
27.7.a,50369.4811612,37E7,37E72,192395430.8,21142185.79
